#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SD15,SD15032,2020-08-17,68.01451552283318,5.189675873340751,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-08-25,189.14548543176787,14.432268681926223,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-08-25,125.37283962947221,9.566257967078558,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-08-25,176.34320691057923,13.455423144551238,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-08-25,106.23829126442934,8.106244567968217,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-08-25,173.15370680336426,13.212056392216224,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-08-25,132.1675619329862,10.084712096076343,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-08-25,144.44217414783313,11.021295388279897,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-08-25,68.13673387956783,5.199001436455469,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-09-05,190.3329458784247,14.522874853023518,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-09-05,126.15993368992629,9.626315191983982,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-09-05,177.4502943082241,13.539896653082051,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-09-05,106.90525811541679,8.157135789471155,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-09-05,174.2407704335199,13.295002037727897,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-09-05,132.99731344287937,10.148024189953055,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-09-05,145.34898600346975,11.090487377264614,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-09-05,68.5644981281391,5.231640907356984,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-09-25,192.36859235840785,14.678199717761736,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-09-25,127.50923779356187,9.729270434678998,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-09-25,179.3481584184725,13.684708381992023,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-09-25,108.0486298599667,8.244377883476195,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-09-25,176.1043080852153,13.437194572890762,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-09-25,134.41974460269628,10.25655920802742,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-09-25,146.9035206131325,11.209102215524126,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-09-25,69.29780826854702,5.287594286045294,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-09-30,192.53822956507312,14.691143456489922,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-09-30,127.62167980219816,9.737850038236916,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-09-30,179.50631376099318,13.69677602606785,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-09-30,108.14391083867919,8.251648057976615,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-09-30,176.25960288952325,13.449043950821,2020-11-16 10:41:26.813055,milano
